conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1762297775679766533,Tue Feb 27 02:05:06 +0000 2024,258,Jokowi cs dah Bahas angaran program makan gratis 02. Sepertinya kelen udah dianggap sampah dek @KPU_ID,1762297775679766533,,,in,,0,16,92,https://x.com/Tan_Mar3M/status/1762297775679766533,1270980383761330176,Tan_Mar3M
1853135723131723950,Sun Nov 03 18:02:40 +0000 2024,5,lance lu sungkem minta maaf sama mekanik lu kasih bonus pesenin tiket buat liburan kasih program makan siang gratis sekolahin anaknya berangkatin umroh,1853135723131723950,,,in,central perk,0,1,1,https://x.com/niallhorraayy/status/1853135723131723950,1212701020721016832,niallhorraayy
1763879236710928422,Sat Mar 02 10:49:15 +0000 2024,225,Program makan gratis dianggap program wah. Padahal tiap hari orang2 istana pada makan gratis.,1763879236710928422,,,in,,2,9,30,https://x.com/Tan_Mar3M/status/1763879236710928422,1270980383761330176,Tan_Mar3M
1809850878666629585,Sun Jul 07 07:24:09 +0000 2024,212,Cara Ahok ini simple dan logis. Makan siang gratis uangnya kasih orang tua siswanya saja. Bisa masak sendiri dan pilih menu sendiri. Hal ini akan menghemat ️ biaya pengadaan ️ packaging ️ melibatkan banyak pihak ️ mengurangi potensi korupsi Tapi pasti banyak https://t.co/c6smDMdtzq,1809850878666629585,https://pbs.twimg.com/ext_tw_video_thumb/1809850250414452736/pu/img/H-m9g48qEVZ14o9m.jpg,,in,Indonesia,9,105,51,https://x.com/narkosun/status/1809850878666629585,84221579,narkosun
1739160328771092547,Mon Dec 25 05:45:09 +0000 2023,186,TKN mengklaim program makan siang dan susu gratis akan menggerakkan perekonomian daerah. Sebab bahan bakunya akan dibeli dari UMKM. https://t.co/foYDEQmuJ1,1739160328771092547,,,in,Jakarta,118,533,25,https://x.com/kompascom/status/1739160328771092547,23343960,kompascom
1820368050862047551,Mon Aug 05 07:55:38 +0000 2024,227,Menu Makan Siang Gratis Warga RT 02 RW 58 Kelurahan Konoha https://t.co/ZKboiPZbA1 https://t.co/kUOCn7yYUe,1820368050862047551,https://pbs.twimg.com/media/GUM_FnnagAAn-6b.jpg,,in,Indonesia 🇮🇩,12,212,39,https://x.com/KakekHalal/status/1820368050862047551,821859629034409985,KakekHalal
1738205305690100177,Fri Dec 22 14:30:13 +0000 2023,197,Program makan siang gratis dengan anggaran Rp400 triliun yang berasal dari realokasi dana bantuan sosial pendidikan hingga kesehatan bisa tingkatkan UMKM. Lah Dana bansos aja di korupsi? Kalau keluarga pejabat berlomba-lomba buka usaha katering UMKM asli senyumin aja.,1738205305690100177,,,in,"Jawa Barat, Indonesia",2,4,71,https://x.com/Muhammad_Saewad/status/1738205305690100177,817600858565197825,Muhammad_Saewad
1850624081236029558,Tue Oct 29 08:18:52 +0000 2024,5,@ainunnajib Dr makanan ada ditanggung pemerintah dr sarapan sampe makan malam? Program yg gratis cuma makan siang itu jg rawan dikorupsi. Dr yg 15 rebu bisa2 nyampe ke anak cuma air mineral.,1851176863563202792,,abcdeeelll,in,,0,1,0,https://x.com/abcdeeelll/status/1851176863563202792,1763231980639211520,abcdeeelll
1851912996370681970,Thu Oct 31 09:03:59 +0000 2024,4,Hasil program Makan Siang Gratis tapi dari Boga Group. https://t.co/UEl3K1D8pM,1851912996370681970,https://pbs.twimg.com/media/GbNRC16aQAA1p-T.jpg,,in,Your Wardrobe 🗝️,0,0,0,https://x.com/clenaissance/status/1851912996370681970,1162069858063753216,clenaissance
1852609293603971268,Sat Nov 02 07:10:50 +0000 2024,11,egk butuh makan siang gratis tp butuh program satu rumah satu sungjin https://t.co/3Cu23CXUaP,1852609293603971268,https://pbs.twimg.com/media/GbXKVcBaIAAbAmx.jpg,,in,🔮🍀🏴‍☠️,0,0,4,https://x.com/nadthing_/status/1852609293603971268,1746168016335990784,nadthing_
